num_threads_1, 1268, 1194, 1145, 1208, 1277, 1244, 1320, 1231, 1380, 1241, 1265, 1169, 1189, 1156, 1220, 1274, 1339, 1281, 1279, 1270, 1344, 1377, 1218, 1377, 1232, 1165, 1169, 1268, 1288, 1251, 1290, 1377, 1182, 1220, 1398, 1297, 1323, 1284, 1186, 1176, 1225, 1178, 1223, 1323, 1264, 1167, 1255, 1200, 1231, 1239, 1160, 1158, 1142, 1144, 1145, 1157, 1205, 1174, 1144, 1190, 1291, 1237, 1150, 1180, 1230, 1158, 1164, 1144, 1146, 1141, 1208, 1199, 1143, 1144, 1210, 1231, 1319, 1393, 1340, 1320, 1398, 1304, 1233, 1151, 1153, 1158, 1176, 1160, 1170, 1209, 1209, 1161, 1151, 1162, 1151, 1206, 1153, 1153, 1153, 1234
num_threads_2, 612, 645, 613, 661, 645, 637, 621, 627, 606, 620, 605, 621, 624, 658, 623, 608, 665, 647, 604, 621, 635, 620, 616, 643, 645, 636, 653, 616, 616, 643, 631, 621, 622, 611, 617, 650, 635, 647, 612, 659, 619, 605, 623, 605, 667, 617, 647, 623, 637, 619, 621, 608, 648, 615, 643, 618, 643, 618, 618, 636, 629, 625, 615, 620, 636, 650, 642, 614, 648, 608, 652, 625, 784, 689, 663, 640, 649, 608, 647, 615, 635, 647, 607, 614, 618, 604, 616, 634, 615, 614, 635, 625, 605, 655, 620, 609, 642, 656, 641, 618
num_threads_4, 450, 482, 472, 482, 461, 470, 440, 459, 483, 463, 493, 443, 494, 469, 484, 461, 476, 460, 442, 473, 458, 477, 470, 479, 463, 499, 443, 457, 472, 461, 484, 476, 474, 460, 485, 463, 486, 463, 484, 459, 469, 577, 488, 451, 590, 557, 549, 485, 467, 454, 462, 486, 464, 473, 475, 458, 463, 462, 473, 461, 485, 458, 454, 460, 476, 465, 479, 457, 460, 479, 458, 475, 458, 462, 457, 506, 458, 468, 460, 459, 473, 458, 476, 435, 483, 460, 478, 443, 465, 480, 469, 493, 490, 476, 459, 487, 464, 457, 457, 471
num_threads_8, 466, 457, 470, 454, 465, 449, 467, 448, 451, 465, 447, 459, 452, 459, 450, 465, 454, 453, 473, 457, 462, 453, 473, 449, 466, 453, 449, 468, 451, 547, 521, 488, 475, 495, 453, 467, 448, 468, 458, 453, 472, 450, 474, 453, 465, 451, 461, 450, 451, 459, 452, 468, 450, 466, 451, 462, 447, 455, 459, 448, 482, 450, 466, 445, 491, 479, 491, 449, 615, 640, 658, 620, 673, 481, 509, 467, 475, 449, 462, 446, 484, 453, 463, 448, 452, 471, 446, 467, 446, 582, 528, 490, 461, 461, 451, 464, 449, 448, 469, 447
num_threads_16, 464, 459, 479, 458, 487, 450, 463, 452, 447, 463, 475, 479, 442, 467, 483, 516, 449, 461, 522, 461, 544, 463, 512, 475, 497, 476, 478, 452, 460, 449, 447, 466, 449, 461, 504, 473, 475, 500, 628, 594, 587, 522, 466, 479, 461, 461, 452, 462, 451, 592, 614, 586, 461, 510, 472, 590, 457, 623, 456, 477, 449, 459, 448, 472, 465, 449, 465, 450, 464, 446, 452, 457, 446, 462, 448, 460, 450, 478, 450, 448, 460, 452, 467, 445, 463, 457, 446, 464, 445, 463, 447, 470, 446, 460, 444, 447, 461, 449, 476, 446
num_threads_32, 552, 471, 490, 520, 591, 541, 587, 466, 582, 533, 532, 492, 509, 458, 473, 453, 443, 470, 488, 579, 525, 531, 454, 466, 447, 444, 469, 444, 463, 466, 462, 449, 450, 461, 444, 460, 449, 483, 451, 452, 468, 449, 472, 474, 468, 548, 539, 514, 555, 516, 480, 465, 454, 473, 472, 496, 525, 513, 538, 548, 490, 538, 480, 486, 454, 441, 455, 440, 472, 441, 457, 465, 487, 604, 478, 581, 546, 506, 509, 468, 458, 453, 453, 451, 466, 451, 466, 448, 466, 455, 476, 460, 451, 457, 444, 455, 445, 473, 442, 442
num_threads_64, 462, 449, 454, 449, 439, 463, 448, 455, 456, 449, 456, 468, 450, 446, 446, 465, 454, 455, 456, 459, 455, 471, 454, 467, 454, 455, 480, 449, 473, 470, 453, 479, 465, 477, 456, 451, 465, 444, 458, 443, 442, 459, 447, 455, 447, 447, 465, 443, 459, 457, 481, 507, 495, 493, 510, 524, 508, 523, 480, 486, 452, 510, 509, 526, 484, 478, 449, 479, 510, 463, 533, 523, 518, 455, 455, 461, 454, 452, 457, 448, 446, 463, 445, 462, 441, 447, 462, 445, 459, 448, 451, 464, 448, 462, 443, 459, 444, 449, 498, 490
